# 21aefx_opt-mangled.dat                 writespec.pro: Wed Oct 19 12:26:28 2022
# wavelength(um) flux(mJy)
     0.455220      0.22534515
     0.455313      0.22355693
     0.455406      0.22868281
     0.455500      0.23002391
     0.455593      0.22607509
     0.455686      0.22549037
     0.455779      0.23558191
     0.455873      0.25686963
     0.455966      0.25757478
     0.456059      0.24979986
     0.456152      0.25623329
     0.456245      0.25994439
     0.456339      0.26263884
     0.456432      0.25365839
     0.456525      0.24074166
     0.456618      0.25688954
     0.456711      0.27535945
     0.456805      0.27046636
     0.456898      0.26810763
     0.456991      0.27592318
     0.457084      0.27650981
     0.457178      0.27461128
     0.457271      0.28035706
     0.457364      0.28635741
     0.457457      0.28646211
     0.457550      0.28310797
     0.457644      0.28486620
     0.457737      0.29297119
     0.457830      0.30031515
     0.457923      0.29906601
     0.458017      0.30139439
     0.458110      0.30573988
     0.458203      0.30809734
     0.458296      0.31601710
     0.458389      0.32555801
     0.458483      0.33108499
     0.458576      0.33518854
     0.458669      0.34146674
     0.458762      0.34968613
     0.458856      0.35136575
     0.458949      0.34663858
     0.459042      0.35110552
     0.459135      0.36026110
     0.459228      0.36757999
     0.459322      0.36236105
     0.459415      0.35345438
     0.459508      0.36035176
     0.459601      0.37641255
     0.459694      0.37937227
     0.459788      0.38011040
     0.459881      0.38633486
     0.459974      0.38748777
     0.460067      0.39136821
     0.460161      0.39584713
     0.460254      0.40176463
     0.460347      0.41476567
     0.460440      0.41529633
     0.460533      0.40599207
     0.460627      0.40788766
     0.460720      0.40783576
     0.460813      0.40978929
     0.460906      0.41957943
     0.461000      0.43228945
     0.461093      0.44319608
     0.461186      0.44880600
     0.461279      0.45112478
     0.461372      0.45271647
     0.461466      0.45617012
     0.461559      0.45738584
     0.461652      0.46034857
     0.461745      0.46529289
     0.461839      0.46920814
     0.461932      0.46801300
     0.462025      0.46934698
     0.462118      0.47158548
     0.462211      0.47986712
     0.462305      0.49304785
     0.462398      0.49536481
     0.462491      0.50022249
     0.462584      0.49790030
     0.462677      0.50568641
     0.462771      0.50113216
     0.462864      0.49801084
     0.462957      0.51721076
     0.463050      0.53975027
     0.463144      0.54147085
     0.463237      0.53448836
     0.463330      0.53272750
     0.463423      0.53285890
     0.463516      0.52248721
     0.463610      0.52912551
     0.463703      0.55175622
     0.463796      0.55225822
     0.463889      0.54457087
     0.463983      0.55181197
     0.464076      0.56244547
     0.464169      0.56915116
     0.464262      0.57659590
     0.464355      0.58431069
     0.464449      0.58457072
     0.464542      0.58941958
     0.464635      0.59841467
     0.464728      0.59813198
     0.464822      0.59710476
     0.464915      0.59610162
     0.465008      0.59723813
     0.465101      0.59897936
     0.465194      0.60202678
     0.465288      0.60972475
     0.465381      0.61766767
     0.465474      0.61479284
     0.465567      0.61767109
     0.465660      0.63605103
     0.465754      0.63739691
     0.465847      0.63451037
     0.465940      0.63856796
     0.466033      0.63706725
     0.466127      0.63636962
     0.466220      0.64214958
     0.466313      0.64793382
     0.466406      0.65372233
     0.466499      0.65951513
     0.466593      0.66531220
     0.466686      0.66540219
     0.466779      0.66846839
     0.466872      0.67324319
     0.466966      0.67570034
     0.467059      0.66993196
     0.467152      0.67212756
     0.467245      0.67901768
     0.467338      0.67980553
     0.467432      0.67155723
     0.467525      0.67233761
     0.467618      0.68567993
     0.467711      0.69279089
     0.467805      0.69498178
     0.467898      0.69677588
     0.467991      0.69998870
     0.468084      0.70130192
     0.468177      0.70419085
     0.468271      0.71857992
     0.468364      0.72179200
     0.468457      0.70857692
     0.468550      0.70482791
     0.468643      0.71455288
     0.468737      0.71879817
     0.468830      0.70968226
     0.468923      0.71524169
     0.469016      0.72786427
     0.469110      0.72767126
     0.469203      0.73464411
     0.469296      0.74193942
     0.469389      0.73512610
     0.469482      0.73387085
     0.469576      0.73556490
     0.469669      0.73628148
     0.469762      0.74339499
     0.469855      0.74674545
     0.469949      0.74006433
     0.470042      0.74009690
     0.470135      0.75035043
     0.470228      0.75127519
     0.470321      0.74101577
     0.470415      0.73893776
     0.470508      0.75199815
     0.470601      0.75449992
     0.470694      0.74248773
     0.470788      0.74567650
     0.470881      0.75333957
     0.470974      0.74994741
     0.471067      0.74707563
     0.471160      0.74569977
     0.471254      0.74834328
     0.471347      0.75466496
     0.471440      0.75405336
     0.471533      0.74315189
     0.471626      0.73227785
     0.471720      0.73209756
     0.471813      0.74294204
     0.471906      0.75504655
     0.471999      0.75683575
     0.472093      0.74314240
     0.472186      0.72923691
     0.472279      0.72692102
     0.472372      0.73527020
     0.472465      0.75238967
     0.472559      0.75749664
     0.472652      0.74515048
     0.472745      0.73670316
     0.472838      0.73227718
     0.472932      0.72866267
     0.473025      0.74088442
     0.473118      0.74486125
     0.473211      0.74403367
     0.473304      0.73992162
     0.473398      0.73340433
     0.473491      0.72521492
     0.473584      0.72378011
     0.473677      0.72994217
     0.473771      0.73600078
     0.473864      0.73231202
     0.473957      0.72003526
     0.474050      0.71879529
     0.474143      0.73253057
     0.474237      0.73721027
     0.474330      0.73051596
     0.474423      0.72683822
     0.474516      0.72268058
     0.474610      0.71003698
     0.474703      0.70438433
     0.474796      0.71497788
     0.474889      0.71715487
     0.474982      0.71673854
     0.475076      0.71544084
     0.475169      0.70705964
     0.475262      0.70264603
     0.475355      0.70243719
     0.475448      0.69820425
     0.475542      0.68708578
     0.475635      0.68270776
     0.475728      0.68228082
     0.475821      0.68212093
     0.475915      0.68433574
     0.476008      0.68326209
     0.476101      0.68339300
     0.476194      0.68962243
     0.476287      0.67505330
     0.476381      0.65801554
     0.476474      0.66294127
     0.476567      0.66457019
     0.476660      0.65374592
     0.476754      0.65128542
     0.476847      0.66058955
     0.476940      0.66124120
     0.477033      0.64636491
     0.477126      0.63485008
     0.477220      0.63473479
     0.477313      0.63537494
     0.477406      0.63237428
     0.477499      0.62337642
     0.477592      0.62336181
     0.477686      0.62503663
     0.477779      0.61838995
     0.477872      0.61577162
     0.477965      0.62381193
     0.478059      0.62023864
     0.478152      0.61009521
     0.478245      0.61199511
     0.478338      0.60791371
     0.478431      0.59458286
     0.478525      0.58524799
     0.478618      0.58901996
     0.478711      0.59369670
     0.478804      0.57975485
     0.478898      0.56539106
     0.478991      0.56382980
     0.479084      0.56245893
     0.479177      0.55921093
     0.479270      0.56333744
     0.479364      0.57307923
     0.479457      0.56562165
     0.479550      0.54724562
     0.479643      0.54033220
     0.479737      0.54012410
     0.479830      0.53053958
     0.479923      0.52273863
     0.480016      0.52215830
     0.480109      0.53237956
     0.480203      0.53900704
     0.480296      0.52315905
     0.480389      0.51367809
     0.480482      0.51167449
     0.480576      0.50587783
     0.480669      0.49813506
     0.480762      0.49270527
     0.480855      0.49246237
     0.480948      0.49128951
     0.481042      0.48392928
     0.481135      0.47402075
     0.481228      0.47255484
     0.481321      0.47367277
     0.481414      0.46554461
     0.481508      0.45884276
     0.481601      0.45359404
     0.481694      0.44683755
     0.481787      0.44727761
     0.481881      0.45211744
     0.481974      0.44603761
     0.482067      0.43232518
     0.482160      0.42189607
     0.482253      0.41811872
     0.482347      0.41957568
     0.482440      0.42188947
     0.482533      0.41539109
     0.482626      0.40760445
     0.482720      0.40637941
     0.482813      0.40899617
     0.482906      0.40921097
     0.482999      0.40132251
     0.483092      0.39261640
     0.483186      0.39451021
     0.483279      0.39858713
     0.483372      0.39586615
     0.483465      0.38666736
     0.483559      0.37882210
     0.483652      0.37566302
     0.483745      0.36873180
     0.483838      0.36962977
     0.483931      0.36684506
     0.484025      0.35627745
     0.484118      0.35958314
     0.484211      0.36933330
     0.484304      0.36989984
     0.484398      0.36535669
     0.484491      0.35373214
     0.484584      0.34508995
     0.484677      0.34090025
     0.484770      0.33791784
     0.484864      0.34001315
     0.484957      0.34116340
     0.485050      0.33624347
     0.485143      0.33230459
     0.485236      0.33334787
     0.485330      0.33159451
     0.485423      0.32308730
     0.485516      0.31627042
     0.485609      0.30855800
     0.485703      0.30392717
     0.485796      0.30281223
     0.485889      0.30279961
     0.485982      0.29498004
     0.486075      0.29534424
     0.486169      0.30206604
     0.486262      0.29676958
     0.486355      0.29140379
     0.486448      0.28929016
     0.486542      0.28227836
     0.486635      0.27996753
     0.486728      0.28533613
     0.486821      0.28591268
     0.486914      0.28573481
     0.487008      0.28474989
     0.487101      0.27637544
     0.487194      0.26709603
     0.487287      0.26380020
     0.487381      0.27062677
     0.487474      0.27697435
     0.487567      0.27390531
     0.487660      0.27196520
     0.487753      0.26783770
     0.487847      0.26290881
     0.487940      0.25942144
     0.488033      0.25563059
     0.488126      0.25471925
     0.488219      0.26507438
     0.488313      0.25082351
     0.488406      0.23977009
     0.488499      0.24612627
     0.488592      0.24820903
     0.488686      0.23575025
     0.488779      0.24202228
     0.488872      0.24101973
     0.488965      0.23988730
     0.489058      0.25295713
     0.489152      0.25337078
     0.489245      0.24648657
